"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"boot.elas",0,0,0,0,0,0,0,0,0,0
"",0.119591325462791,-0.00161819903410954,0.305775341005127,0.00630364392783678,0.00630364392782079,-0.00634228502372924,0.00376979176714398,-0.000344099455364844,0.0151309258165768,-0.00500375512924756
"",0.266210836470509,-0.00199386488607889,0.243937337956053,0.00552792309946493,0.00552792309951444,-0.00556676497685604,0.00571078874718345,-0.000609031823638251,0.0144642093292653,-0.00433608837073407
"",0.213315668828272,-0.00213871624820006,0.241233288604436,0.00551263977218519,0.00551263977218341,-0.00555144481354675,0.00569767627125728,-0.00060647553959714,0.0130840751182473,-0.00294342799016822
"",0.353209202402013,0.00442653235479984,0.281342943634097,0.00601717673888702,0.00601717673892166,-0.00606009570130772,0.00472062995133271,-0.000571275472086685,0.0141347134539267,-0.00400126156298053
"",0.213826604644588,-0.00307837532799737,0.396928401607196,0.00715133537103596,0.00715133537089607,-0.00718643874546743,0.0055155677136538,-0.000195443485198066,0.0151287264286915,-0.0049632878133834
"",0.468937735198944,0.011737000427845,0.354941719949983,0.00740470837802931,0.00740470837814078,-0.00745332103212804,0.00743232842522223,-0.000404020344791589,0.0128843475522924,-0.00287989566352354
"",0.242648686424349,-0.00208893527808529,0.31928764144562,0.006089278882905,0.00608927888289812,-0.006128285587787,0.00265744184715966,-0.000508437673856776,0.0134768810712649,-0.00240228463365699
"",0.216385159580331,-0.000782512926852719,0.14131287229669,0.0046832587578205,0.00468325875778541,-0.00471965349857917,0.00228637676552301,-7.62411320028855e-05,0.0163584290302385,-0.00623251861567364
"",0.143936522341825,0.000913578074969168,0.252355374257522,0.00606437934849313,0.00606437934854975,-0.00610230267442646,0.000455047741471759,2.7938240144243e-05,0.0141395117334251,-0.00416441306029847
"",0.195333746057027,0.000250787844780609,0.244594800304333,0.00575080583457566,0.00575080583460541,-0.0057903716197848,0.00348682373681042,-0.000298075047338586,0.0135414106563545,0.00697370097283567
"",0.16653443737872,-0.00239517928341582,0.280076474094992,0.00619183096522291,0.00619183096516962,-0.00623087974028658,0.00404856906539708,-0.000363750367115778,0.013022495094009,-0.00300313885975623
"",0.121365777106757,-0.00198073447695502,1.25816889691815,0.00880889362107085,0.00880889362063542,-0.00882898667084286,0.00224682198073411,-0.000346216516402209,0.0134305091477203,-0.00332700656418738
"",0.207715817511904,-0.00185875362182208,0.302875204642159,0.00593809954549274,0.0059380995453624,-0.00597699593452383,0.00362852731740526,-0.00045398170999611,0.0144251630811891,-0.00432120134696279
"",0.174562529272822,-0.00173051121725354,0.307113838620251,0.00606203294969321,0.00606203294965235,-0.00610045245303326,0.00407136743680669,-0.000657844978829369,0.0154652477578703,-0.00534853456022488
"",0.293191517456409,-0.00248070215438778,0.359747383673656,0.00656578228016591,0.00656578228001048,-0.0066032598791651,0.0036551573536816,-0.000169769006429177,0.0155135820604257,-0.00545766993594299
"",0.234025425135202,-0.00198596860251743,0.206176489164539,0.00531540326466384,0.00531540326466318,-0.00535355518194192,0.00367208462146018,-0.000313121115307124,0.016004118989378,-0.00590510058513005
"",0.178849755732167,-0.00214095279741033,0.30351641996187,0.00637226507504418,0.00637226507503907,-0.00641101545522349,0.00572552220126532,-0.00039450475751357,0.0139596902669568,-0.00277968967658304
"",0.0704636874197413,-0.00127006081045322,0.225703428046711,0.00539660434134737,0.00539660434135181,-0.00543543035066862,0.00267077212797906,-0.000277459139815472,0.0162092499094897,-0.00607046234720177
"",0.263823559993229,-0.00205669206386272,0.323346346765436,0.00620659936398593,0.00620659936393664,-0.00624523998360116,0.00340444046045429,-0.000285151065646083,0.0133562964213605,-0.00327921055179381
"",0.13264227770724,-0.000268136297464139,0.136374909549008,0.00418747523503993,0.00418747523499285,-0.00422222079647494,0.00244804529268716,-0.000208751503993021,0.0147236737097198,-0.00459794811274927
"",0.13210230664783,-0.00108773836184017,0.461741662513021,0.00725390225544342,0.00725390225538924,-0.00728795354331502,0.00210340401136211,-0.000318361447324222,0.0166087847173919,-0.00665848105240929
"",0.186361351678019,-0.000119210420708948,0.146375072122794,0.00451771096508913,0.0045177109651009,-0.00455446937952664,0.00166048116494144,-5.43152287810766e-05,0.0136838427903776,-0.00352667202385959
"",0.198880281221452,-0.0020302221952887,0.21092595316418,0.00542347696081547,0.00542347696082213,-0.00546268899709046,0.00258608751449896,-0.000160018839042375,0.0139938066133714,-0.00392381638669137
"",0.215017877023674,-0.00203996766541326,0.241126333140713,0.00546940482007807,0.00546940482002589,-0.00550834262537159,0.00256680248025165,-0.000230181380488359,0.0138919918945102,-0.00427913799812962
"",0.125749561763918,-3.27960962076546e-06,0.142682068800116,0.00474170755489967,0.00474170755484837,-0.00477832972649561,0.00354274707028401,-0.000180820853669994,0.0156257328108886,-0.00551033288370018
"",0.153403004798294,-0.0033135329294659,0.341907811232511,0.0069334239475356,0.00693342394764995,-0.00696929791398704,0.00601427097906182,-0.000245753839121288,0.0162247883087565,-0.00614422373522261
"",0.143189747678549,-0.00209277885637793,0.328132516636545,0.00634716956109771,0.00634716956111903,-0.00638578134521661,0.00288818636197563,-0.000260084319792075,0.0138575533387657,-0.00340207310738028
"",0.567497032550285,0.0123288812347058,0.316192020921953,0.00724627744256345,0.00724627744250905,-0.00729642586465262,0.00475383695166798,-0.000435922364238284,0.0134657503344804,-0.0033751580607867
