"","x"
"1",0.031381458900908
"2",0.0365186861387629
"3",0.0324680040970045
"4",0.0311392235782037
"5",0.0366556481687113
"6",0.0313319291959833
"7",0.0317084758782419
"8",0.0314382135726005
"9",0.0257035308388
"10",0.0334855673141995
"11",0.0370338577401863
"12",0.0261774458162465
"13",0.0460360051707832
"14",0.025485168201935
"15",0.0292757552619856
"16",0.0298194515992961
"17",0.0275502871466746
"18",0.0377400980494899
"19",0.0384986103676681
"20",0.0304838809764734
"21",0.0399807159500844
"22",0.0287891013553083
"23",0.0343484229662654
"24",0.0369676755864689
"25",0.0254868513379589
"26",0.0352158826564965
"27",0.0282875862880294
"28",0.031748397035949
"29",0.028941463959868
"30",0.0323937705860349
"31",0.0224248756997375
"32",0.0441492812815357
"33",0.0318998755650038
"34",0.0322437905781331
"35",0.0290393053964902
"36",0.0313947113864094
"37",0.0327755458949649
"38",0.0330583081162157
"39",0.0295354119647085
"40",0.0307253025733219
"41",0.0284262667660762
"42",0.0190203364493728
"43",0.0309016102948422
"44",0.032408585295926
"45",0.0302483986907371
"46",0.0309921488274508
"47",0.0331620437793128
"48",0.0326383222351897
"49",0.0366521156140301
"50",0.0336373645486315
"51",0.031653874081302
"52",0.0338989809637806
"53",0.0477908509987328
"54",0.0326428890667065
"55",0.033352818167209
"56",0.0346966407685345
"57",0.0365168765459044
"58",0.0323086263388872
"59",0.0332577069485722
"60",0.0341635452636305
"61",0.0326504343016405
"62",0.0247357629471027
"63",0.024841637649838
"64",0.0325845169887879
"65",0.0298031276664623
"66",0.0302946884350234
"67",0.0401566663967714
"68",0.0318249073882156
"69",0.033830044211932
"70",0.0295882979061824
"71",0.0287738709784303
"72",0.0375862030741887
"73",0.0347224314488167
"74",0.0367016471366951
"75",0.0301790516561198
"76",0.0280062676221637
"77",0.0359815500003092
"78",0.0259200805709972
"79",0.0287469795033471
"80",0.0350454864759417
"81",0.0297368846572967
"82",0.0321854000473573
"83",0.0285111475432696
"84",0.0266971600329717
"85",0.0370040287064121
"86",0.0351773987431146
"87",0.000197164653845086
"88",0.0285035729718793
"89",0.0286461425324211
"90",0.0264854075045551
"91",0.0422348492648588
"92",0.0315894179437976
"93",0.0277845991398766
"94",0.0293995536622008
"95",0.0363905126127525
"96",0.0342398740427257
"97",0.0293040914532206
"98",0.030036238888149
"99",0.0288262919371046
"100",0.032686872173543
"101",0.0359234560015554
"102",0.029336705780732
"103",0.0257592592478515
"104",0.0314468999113343
"105",0.0339338708981551
"106",0.0271999682939935
"107",0.0330355625521364
"108",0.0351413853341575
"109",0.0346896963147853
"110",0.0352364316003365
"111",0.0254219104151829
"112",0.0324779842219608
"113",0.0338839531454649
"114",0.0257798671528532
"115",0.0298774974046004
"116",0.0348981223064761
"117",0.0313117153044591
"118",0.0338333603700695
"119",0.0373628613056244
"120",0.0304968809577462
"121",0.0347066901690073
"122",0.0259366759260788
"123",0.0484738627888673
"124",0.0317442225655144
"125",0.0325557704055012
"126",0.0357493418758055
"127",0.037510571691091
"128",0.0286130224618233
"129",0.0375703213491932
"130",0.0279705352190703
"131",0.0316718603831405
"132",0.0447161117814892
"133",0.0435420066097188
"134",0.0308743544622207
"135",0.0260555749537235
"136",0.0307087969442049
"137",0.0305581011214038
"138",0.0320742068541964
"139",0.0347223728158842
"140",0.0338667565012256
"141",0.0323257957632537
"142",0.0316819073385707
"143",0.0462705386844922
"144",0.0336487503201412
"145",0.0360302389985692
"146",0.0325528426312981
"147",0.0357638272536868
"148",0.0248152824255801
"149",0.0325718044826019
"150",0.026802160319678
"151",0.0348954072826763
"152",0.0322844292970376
"153",0.0288394006703797
"154",0.0231994329336499
"155",0.0425236914571606
"156",0.0286416911545334
"157",0.0346963522019487
"158",0.035127246000726
"159",0.0325579133882206
"160",0.0282962217731038
"161",0.0194886539613078
"162",0.029434798929026
"163",0.0327278597140906
"164",0.0235797194553841
"165",0.0300338841544463
"166",0.027213545362791
"167",0.0305589938372382
"168",0.0312774266512215
"169",0.0270278331043925
"170",0.0377798833751902
"171",0.030789006631835
"172",0.035512841661022
"173",0.034426351501072
"174",0.0300559384812215
"175",0.0332681465668943
"176",0.0227009142585004
"177",0.0399060183985186
"178",0.032097518821671
"179",0.0335016562364338
"180",0.031585642904159
"181",0.0334310637025192
"182",0.0399117531764712
"183",0.0297658088139241
"184",0.0258979329488277
"185",0.0328992511981229
"186",0.0365232500761953
"187",0.0324353538456579
"188",0.0304463324275705
"189",0.0341173405853882
"190",0.0295492039636505
"191",0.0248994657655378
"192",0.0308984852204218
"193",0.023392738894884
"194",0.0312574224452934
"195",0.0301059517002202
"196",0.0417367283381796
"197",0.0288343100631032
"198",0.0350659761851749
"199",0.033758108581001
"200",0.0374401481950814
"201",0.0322802976865088
"202",0.0245420214789187
"203",0.0298919243407052
"204",0.026531033515624
"205",0.0284689656411431
"206",0.0331855042182056
"207",0.0365253593623342
"208",0.0277469889756762
"209",0.0314611641601022
"210",0.0331943378176178
"211",0.03268705638576
"212",0.0338362648358945
"213",0.0495581204317525
"214",0.0344683220109091
"215",0.0287601668570769
"216",0.0448864441034195
"217",0.0298830239779647
"218",0.0431913659954179
"219",0.0320790126718384
"220",0.0348289235196458
"221",0.0324170685144109
"222",0.0351126645491668
"223",0.032886159219569
"224",0.0311573478021914
"225",0.0337910228364273
"226",0.0248943314287082
"227",0.0423840258803632
"228",0.0338484850346568
"229",0.0236808168460591
"230",0.032210021886487
"231",0.0344507029515041
"232",0.0319098256941331
"233",0.0327000533841694
"234",0.0279264758146701
"235",0.0316464515557707
"236",0.0372485383633597
"237",0.031164581913055
"238",0.036077744844918
"239",0.0321428769770442
"240",0.028873814463417
"241",0.0362891586964037
"242",0.0361535385915573
"243",0.0316680375470132
"244",0.0276489033430512
"245",0.0294727914079466
"246",0.0382361681735485
"247",0.0248651716684441
"248",0.0298509033792154
"249",0.0351617145940846
"250",0.0268507556780076
"251",0.0342103029137956
"252",0.0275714761709209
"253",0.0378250379627729
"254",0.0329928305003471
"255",0.0287003865208296
"256",0.0421458650476634
"257",0.0321482001384341
"258",0.0299905042184444
"259",0.0372532224407948
"260",0.029696374525134
"261",0.0292179231294119
"262",0.0278829636703062
"263",0.0268468087855851
"264",0.0284009752476883
"265",0.0205897992449671
"266",0.0354992860770523
"267",0.0276138628768164
"268",0.0340081375939903
"269",0.0331514163399379
"270",0.0306049700567379
"271",0.0252104068829552
"272",0.0357593803925094
"273",0.031598346968316
"274",0.0317886055513055
"275",0.0271379284497818
"276",0.0322799379349658
"277",0.0311399963894215
"278",0.0307843669168229
"279",0.0344490281521974
"280",0.0314109883392297
"281",0.0402518031561311
"282",0.0318173780962425
"283",0.0371859625479698
"284",0.0267587693663174
"285",0.0304237046027028
"286",0.0299088181276474
"287",0.0312799663067338
"288",0.0340274648071036
"289",0.0272541343566117
"290",0.0396640331457437
"291",0.0296663507594837
"292",0.0291285964926608
"293",0.0343894308505614
"294",0.0299912270139643
"295",0.0340594940089462
"296",0.0387754386187133
"297",0.0362383566390991
"298",0.0302499959022519
"299",0.0392775631643764
"300",0.0306690073107433
"301",0.0272890633142125
"302",0.0301409354608973
"303",0.04330944442578
"304",0.0351627286670847
"305",0.035633087625828
"306",0.029389796657032
"307",0.0327409086278963
"308",0.0329655673671757
"309",0.0341570934124953
"310",0.0332547146965478
"311",0.0373542212052675
"312",0.0368903089371919
"313",0.0327490499725652
"314",0.0332536050654651
"315",0.0290757435385419
"316",0.036580770549986
"317",0.0307674189411269
"318",0.0281998918654072
"319",0.0358056061674859
"320",0.0368666381063991
"321",0.0285753251004098
"322",0.0354633201728132
"323",0.0326605184087389
"324",0.035088232716525
"325",0.0329134704474784
"326",0.0308782766073903
"327",0.0313331484086958
