"","x"
"1",0.0689841753771208
"2",0.0699776865671318
"3",0.100034896193667
"4",0.0704277893330338
"5",0.0729295277875983
"6",0.0749499080251626
"7",0.0741325759626637
"8",0.0938334671544801
"9",0.0669499385969003
"10",0.0815731070230155
"11",0.0692678381870377
"12",0.0860183985863273
"13",0.0987821156590068
"14",0.0805499663467862
"15",0.086442692146812
"16",0.0673372193244977
"17",0.0782816076794803
"18",0.0657990017019008
"19",0.0735844048340871
"20",0.067269873319471
"21",0.0770142164287584
"22",0.0723949855599687
"23",0.0888931327831767
"24",0.123244688070166
"25",0.0859136598815695
"26",0.0670578737802991
"27",0.0767808174095064
"28",0.101794459026413
"29",0.0929625909155268
"30",0.101965074780672
"31",0.101904916946959
"32",0.0723622344305695
"33",0.0995683443280514
"34",0.0827975286098833
"35",0.139206687493011
"36",0.0736070454534976
"37",0.0709809439959071
"38",0.0923975363815435
"39",0.0869181206637959
"40",0.105752363328611
"41",0.0651775730676111
"42",0.0784964709049623
"43",0.0805645915575397
"44",0.0980032986568418
"45",0.0760330056973165
"46",0.0754410804995228
"47",0.106221504265165
"48",0.0826526160689435
"49",0.0751503423362328
"50",0.0883184684339786
"51",0.11179162031855
"52",0.0778949218359182
"53",0.0708042223138147
"54",0.164701958003159
"55",0.0742867163829502
"56",0.0777688349093003
"57",0.0762920147568676
"58",0.0824932423671539
"59",0.0895043628984905
"60",0.098793886575304
"61",0.0856535678262314
"62",0.0709518624439355
"63",0.0923100984201255
"64",0.067597654367556
"65",0.0903548913769988
"66",0.0764319227296576
"67",0.0920071285688152
"68",0.0876649511414345
"69",0.0732686253539921
"70",0.0701153746147125
"71",0.0916029590864816
"72",0.0712485481817345
"73",0.0667683840632473
"74",0.0731078887839086
"75",0.0922103839105254
"76",0.0692099138227004
"77",0.0958933501116556
"78",0.0949828688112659
"79",0.0765367467720846
"80",0.090116154439913
"81",0.0798012488129105
"82",0.0866516623633106
"83",0.0806623697958043
"84",0.0828865060010174
"85",0.11131679097411
"86",0.0820053168036803
